Student Name,Event Name,Dept,College,City,District,feedback
Ashley Barber,Sustainable Building Workshop,CIVIL,SRM Institute of Science and Technology,Chennai,Chennai,4
Adam Allen DDS,Robotic Process Automation Summit,CSE,SRM Institute of Science and Technology,Chennai,Chennai,2
Erica Richardson,Data Science & AI for Healthcare,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Stephanie Torres,Autonomous Vehicle Expo,ECE,SRM Institute of Science and Technology,Chennai,Chennai,4
Mr. Adam Smith,Data Science & AI for Healthcare,AI&DS,Sathyabama University,Chennai,Chennai,4
Kaitlyn White,Mechatronics and Robotics Expo,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Jessica Brown,Bridge Engineering Workshop,CIVIL,Sathyabama University,Chennai,Chennai,4
Donna Lewis,Wind Energy Innovations Symposium,AI&DS,Government College of Technology,Trichy,Trichy,3
Matthew Dawson,Bridge Engineering Workshop,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Michael Tucker,Cyber Intelligence Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Darrell Rodriguez,Wind Energy Innovations Symposium,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Jennifer Romero,Blockchain for Supply Chains Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Amber Avery DDS,Smart Cities Forum,CIVIL,Sathyabama University,Chennai,Chennai,3
John Calderon,Wind Energy Innovations Symposium,CIVIL,Government College of Technology,Trichy,Trichy,2
Laura Roach,Hydropower Engineering Conference,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Tracy Peters,AI for Healthcare Symposium,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Sabrina Chen,Wind Energy Innovations Symposium,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Judy Rose,Sustainable Building Workshop,CIVIL,SRM Institute of Science and Technology,Chennai,Chennai,4
Julie Hernandez,Blockchain for Supply Chains Summit,CSBS,Government College of Technology,Trichy,Trichy,3
Doris Fields,Machine Learning for Finance Forum,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Judith Gomez,Space Tech Expo,CSE,SSN College of Engineering,Chennai,Chennai,2
Daniel Murray,Data Science & AI for Healthcare,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Matthew Acosta,Smart Cities Forum,AI&DS,Sathyabama University,Chennai,Chennai,4
Tyler Brandt,Hydropower Engineering Conference,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
David Beltran,Data Science & AI for Healthcare,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Valerie Krause,AI & Data Engineering Workshop,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Sarah Mata,Autonomous Vehicle Expo,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Hannah Hunt,Cyber Intelligence Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Christopher Morgan,Space Tech Expo,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Joshua French,Autonomous Vehicle Expo,ECE,Government College of Technology,Trichy,Trichy,5
Matthew Park,Hydropower Engineering Conference,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
John Pugh,Sustainable Building Workshop,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Priscilla Chen,Smart Cities Forum,AIML,SRM Institute of Science and Technology,Chennai,Chennai,3
Stephanie Harrell,Space Tech Expo,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Brady Baxter,Sustainable Building Workshop,CIVIL,Government College of Technology,Trichy,Trichy,4
Sarah Carrillo,Space Tech Expo,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Alexander Bell,Bridge Engineering Workshop,CIVIL,SSN College of Engineering,Chennai,Chennai,4
Julie Douglas,Space Tech Expo,CSE,Sathyabama University,Chennai,Chennai,3
Gary Ayala,Advanced Robotics Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Ellen Webster,Cyber Intelligence Summit,CSBS,Government College of Technology,Trichy,Trichy,5
Betty Rhodes,Blockchain for Supply Chains Summit,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,4
Erica Chavez,Autonomous Vehicle Expo,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Kevin Ellis,Mechatronics and Robotics Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Wendy White,Mechatronics and Robotics Expo,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Cory Caldwell,Machine Learning for Finance Forum,AIML,Government College of Technology,Trichy,Trichy,3
Tracy Cruz,AI for Healthcare Symposium,AI&DS,Government College of Technology,Trichy,Trichy,5
Sara Reynolds,Smart Cities Forum,CSE,Government College of Technology,Trichy,Trichy,4
Karen Rodriguez,Machine Learning for Finance Forum,AIML,Government College of Technology,Trichy,Trichy,4
Amber Smith,Mechatronics and Robotics Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Monique Adams,Blockchain for Supply Chains Summit,CSBS,Government College of Technology,Trichy,Trichy,3
Jeffrey Owens,Cyber Intelligence Summit,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,5
Wendy Bush,Autonomous Vehicle Expo,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Cheryl Pena,Mechatronics and Robotics Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Kevin Nolan,Machine Learning for Finance Forum,AIML,Government College of Technology,Trichy,Trichy,5
Julie White MD,Mechatronics and Robotics Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Spencer Bruce,AI & Data Engineering Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Mr. Ryan Rodriguez,Smart Cities Forum,AIML,Sathyabama University,Chennai,Chennai,3
John Patton,AI & Data Engineering Workshop,AI&DS,Sathyabama University,Chennai,Chennai,5
Jessica Love,Data Science & AI for Healthcare,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Jonathon Medina,Autonomous Vehicle Expo,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Charles Vasquez,Machine Learning for Finance Forum,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Melissa Weaver,Machine Learning for Finance Forum,AIML,Sathyabama University,Chennai,Chennai,5
Albert Miller,Space Tech Expo,CSE,Government College of Technology,Trichy,Trichy,4
Jerry Ramirez,Advanced Robotics Workshop,CSE,SRM Institute of Science and Technology,Chennai,Chennai,3
Shannon Rodriguez,Cyber Intelligence Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Michael Williams,Blockchain for Supply Chains Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Abigail Blake,Data Science & AI for Healthcare,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Kelly Miller DVM,Advanced Robotics Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
David Arnold,Hydropower Engineering Conference,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Michael Hernandez,Autonomous Vehicle Expo,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Caitlin Horne,Cyber Intelligence Summit,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Steven Curry,Machine Learning for Finance Forum,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Kevin Martin,Autonomous Vehicle Expo,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Gregory Brock,3D Printing Revolution Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Debbie Wyatt,Advanced Robotics Workshop,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Carlos Bates,3D Printing Revolution Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Carol Moran,Space Tech Expo,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
William Williams,Smart Cities Forum,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Megan Howell,Blockchain for Supply Chains Summit,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Jeffery Cruz,Hydropower Engineering Conference,AI&DS,Government College of Technology,Trichy,Trichy,4
Patrick Santiago,Machine Learning for Finance Forum,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
David Best,AI & Data Engineering Workshop,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Kimberly Turner,Smart Cities Forum,AIML,Government College of Technology,Trichy,Trichy,4
Laura Carter,Autonomous Vehicle Expo,ECE,Sathyabama University,Chennai,Chennai,5
Crystal Durham,Hydropower Engineering Conference,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Kyle Martin,AI & Data Engineering Workshop,AI&DS,Sathyabama University,Chennai,Chennai,2
Mrs. Crystal Bass PhD,Bridge Engineering Workshop,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Susan Williams,AI for Healthcare Symposium,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Miss Julie Wolfe,Space Tech Expo,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Evelyn Woodward,Hydropower Engineering Conference,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Michelle Coleman,Sustainable Building Workshop,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Gloria Barnes,AI & Data Engineering Workshop,AI&DS,SSN College of Engineering,Chennai,Chennai,2
Terry Allen,Sustainable Building Workshop,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Heather Reed,AI & Data Engineering Workshop,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Michael Wells,Smart Cities Forum,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Kari Kent,Wind Energy Innovations Symposium,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Patricia Allen,Mechatronics and Robotics Expo,MECH,Government College of Technology,Trichy,Trichy,3
Brian Williams,Robotic Process Automation Summit,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Alexis Smith,Smart Cities Forum,CSBS,Government College of Technology,Trichy,Trichy,2
Jessica Conway,Robotic Process Automation Summit,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Samantha Smith,Data Science & AI for Healthcare,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Robin Camacho,Bridge Engineering Workshop,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
John Banks,Bridge Engineering Workshop,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Jessica Moss,3D Printing Revolution Expo,MECH,SRM Institute of Science and Technology,Chennai,Chennai,3
Lisa Duncan,Mechatronics and Robotics Expo,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Michael Smith,Space Tech Expo,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Hailey Farley,Wind Energy Innovations Symposium,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Desiree Anderson,Blockchain for Supply Chains Summit,CSBS,Government College of Technology,Trichy,Trichy,3
Jeffery Harris,Hydropower Engineering Conference,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Paige Barker,Space Tech Expo,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Christopher Hess,Robotic Process Automation Summit,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Michael Perry,3D Printing Revolution Expo,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Thomas Rice,Data Science & AI for Healthcare,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Joshua Snyder,Data Science & AI for Healthcare,AI&DS,Government College of Technology,Trichy,Trichy,5
Keith Lyons,Wind Energy Innovations Symposium,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Alexander Hernandez,AI & Data Engineering Workshop,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,2
Stacey Stout,AI & Data Engineering Workshop,AI&DS,Government College of Technology,Trichy,Trichy,5
Melissa Webb,Bridge Engineering Workshop,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Stephanie Brown,Machine Learning for Finance Forum,AIML,Sathyabama University,Chennai,Chennai,4
Dana Marsh,Machine Learning for Finance Forum,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Patricia Holmes,3D Printing Revolution Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Daniel Lopez,Autonomous Vehicle Expo,ECE,SRM Institute of Science and Technology,Chennai,Chennai,4
Kimberly Nelson,Space Tech Expo,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,3
Grace Little,Smart Cities Forum,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Michelle White,Robotic Process Automation Summit,CSE,Sathyabama University,Chennai,Chennai,3
Lisa Bishop,Bridge Engineering Workshop,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Angela Church,Space Tech Expo,AIML,SSN College of Engineering,Chennai,Chennai,4
Matthew Bailey,Robotic Process Automation Summit,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Lauren Thomas,Sustainable Building Workshop,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Gregory Welch,3D Printing Revolution Expo,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Daniel Burton,Advanced Robotics Workshop,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Cheryl Brooks,Machine Learning for Finance Forum,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
James Roy,AI & Data Engineering Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Heather Martinez,Machine Learning for Finance Forum,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Angel Morton,Hydropower Engineering Conference,AI&DS,Government College of Technology,Trichy,Trichy,4
Lauren Drake,Bridge Engineering Workshop,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Matthew Raymond,Data Science & AI for Healthcare,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Traci Blanchard,Data Science & AI for Healthcare,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Amber Richards,Cyber Intelligence Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
William Garcia,Cyber Intelligence Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Rachel Powell,Autonomous Vehicle Expo,ECE,SRM Institute of Science and Technology,Chennai,Chennai,5
Todd Lewis,Wind Energy Innovations Symposium,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Elizabeth Ford,Advanced Robotics Workshop,CSE,Government College of Technology,Trichy,Trichy,4
Leslie Rodgers PhD,3D Printing Revolution Expo,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Angela Chavez,Wind Energy Innovations Symposium,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Jorge King DDS,Autonomous Vehicle Expo,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Mary Schultz,AI & Data Engineering Workshop,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,4
Brandi Mahoney,Space Tech Expo,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Paul Perkins,Sustainable Building Workshop,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Christopher Holden,Mechatronics and Robotics Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Brenda Dunn,AI & Data Engineering Workshop,AI&DS,SSN College of Engineering,Chennai,Chennai,3
Timothy Boone,Machine Learning for Finance Forum,AIML,Government College of Technology,Trichy,Trichy,4
Erin Blake,Wind Energy Innovations Symposium,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Kelly Gomez,Cyber Intelligence Summit,CSBS,Government College of Technology,Trichy,Trichy,5
Christopher Berg,3D Printing Revolution Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Jenny Vaughn,Advanced Robotics Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Cheryl Barber,Data Science & AI for Healthcare,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Caitlin Adams,Sustainable Building Workshop,CIVIL,Government College of Technology,Trichy,Trichy,4
Phillip Larson,3D Printing Revolution Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Rebecca Stewart,Mechatronics and Robotics Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
